206,3,3,206
207,3,2,207
208,3,3,208
209,3,0,209
210,3,3,210
211,3,3,211
212,3,3,212
213,3,3,213
214,3,2,214
215,3,2,215
216,3,3,216
217,3,2,217
218,3,1,218
219,3,0,219
220,3,1,220
221,3,1,221
222,3,1,222
223,3,3,223
224,3,1,224
225,3,3,225
226,4,2,226
227,4,1,227
228,4,0,228
229,4,3,229
230,4,0,230
231,4,1,231
232,4,1,232
233,4,1,233
234,4,1,234
235,4,2,235
236,4,3,236
237,4,0,237
238,4,2,238
239,4,3,239
240,4,2,240
241,4,0,241
242,4,2,242
243,4,1,243
244,4,1,244
245,4,1,245
246,4,0,246
247,4,3,247
248,4,0,248
249,4,1,249
250,4,1,250
251,4,2,251
252,4,2,252
253,4,0,253
254,4,3,254
255,4,0,255
256,4,0,256
257,4,1,257
258,4,3,258
259,4,2,259
260,4,0,260
261,4,3,261
262,4,1,262
263,4,2,263
264,4,2,264
265,4,3,265
266,4,1,266
267,4,3,267
268,4,2,268
269,4,2,269
270,4,1,270
271,4,0,271
272,4,2,272
273,4,3,273
274,4,3,274
275,4,0,275
276,4,0,276
277,4,3,277
278,4,3,278
279,4,1,279
280,4,0,280
281,4,3,281
282,4,0,282
283,4,2,283
284,4,1,284
285,4,3,285
286,4,1,286
287,4,2,287
288,4,1,288
289,4,2,289
290,4,3,290
291,4,2,291
292,4,1,292
293,4,3,293
294,4,3,294
295,4,0,295
296,4,2,296
297,4,3,297
298,4,0,298
299,4,1,299
300,4,1,300
301,5,2,301
302,5,3,302
303,5,3,303
304,5,3,304
305,5,1,305
306,5,3,306
307,5,2,307
308,5,1,308
309,5,2,309
310,5,2,310
311,5,1,311
312,5,0,312
313,5,2,313
314,5,0,314
315,5,2,315
316,5,3,316
317,5,1,317
318,5,3,318
319,5,0,319
320,5,0,320
321,5,1,321
322,5,0,322
323,5,2,323
324,5,0,324
325,5,1,325
326,5,3,326
327,5,2,327
328,5,3,328
329,5,2,329
330,5,2,330
331,5,2,331
332,5,0,332
333,5,0,333
334,5,0,334
335,5,1,335
336,5,2,336
337,5,3,337
338,5,2,338
339,5,2,339
340,5,0,340
341,5,2,341
342,5,3,342
343,5,1,343
344,5,0,344
345,5,3,345
346,5,1,346
347,5,2,347
348,5,0,348
349,5,0,349
350,5,3,350
351,5,3,351
352,5,0,352
353,5,3,353
354,5,3,354
355,5,2,355
356,5,3,356
357,5,0,357
358,5,0,358
359,5,2,359
360,5,2,360
361,5,1,361
362,5,2,362
363,5,3,363
364,5,3,364
365,5,2,365
366,5,1,366
367,5,0,367
368,5,0,368
369,5,1,369
370,5,0,370
371,5,3,371
372,5,1,372
373,5,2,373
374,5,2,374
375,5,1,375
376,6,0,376
377,6,0,377
378,6,3,378
379,6,2,379
380,6,3,380
381,6,0,381
382,6,1,382
383,6,2,383
384,6,1,384
385,6,3,385
386,6,2,386
387,6,2,387
388,6,3,388
389,6,2,389
390,6,2,390
391,6,3,391
392,6,3,392
393,6,3,393
394,6,1,394
395,6,2,395
396,6,3,396
397,6,1,397
398,6,2,398
399,6,2,399
400,6,1,400
401,6,1,401
402,6,1,402
403,6,3,403
404,6,1,404
405,6,0,405
406,6,0,406
407,6,3,407
408,6,2,408
409,6,3,409
410,6,1,410
411,6,1,411
412,6,1,412
413,6,1,413
414,6,1,414
415,6,2,415
416,6,3,416
417,6,1,417
418,6,0,418
419,6,1,419
420,6,3,420
421,6,3,421
422,6,2,422
423,6,3,423
424,6,0,424
425,6,1,425
426,6,2,426
427,6,2,427
428,6,0,428
429,6,1,429
430,6,3,430
431,6,1,431
432,6,0,432
433,6,2,433
434,6,0,434
435,6,3,435
436,6,0,436
437,6,0,437
438,6,1,438
439,6,0,439
440,6,0,440
441,6,1,441
442,6,0,442
443,6,2,443
444,6,0,444
445,6,2,445
446,6,2,446
447,6,2,447
448,6,2,448
449,6,3,449
450,6,0,450
451,7,2,451
452,7,0,452
453,7,2,453
454,7,3,454
455,7,0,455
456,7,2,456
457,7,2,457
458,7,2,458
459,7,1,459
460,7,1,460
461,7,3,461
462,7,1,462
463,7,3,463
464,7,2,464
465,7,0,465
466,7,2,466
467,7,2,467
468,7,1,468
469,7,2,469
470,7,3,470
471,7,2,471
472,7,3,472
473,7,1,473
474,7,3,474
475,7,3,475
476,7,2,476
477,7,1,477
478,7,2,478
479,7,3,479
480,7,0,480
481,7,2,481
482,7,2,482
483,7,2,483
484,7,3,484
485,7,2,485
486,7,2,486
487,7,1,487
488,7,0,488
489,7,2,489
490,7,3,490
491,7,1,491
492,7,2,492
493,7,2,493
494,7,3,494
495,7,0,495
496,7,0,496
497,7,2,497
498,7,3,498
499,7,2,499
500,7,0,500
501,7,3,501
502,7,1,502
503,7,0,503
504,7,3,504
505,7,2,505
506,7,1,506
507,7,1,507
508,7,1,508
509,7,0,509
510,7,0,510
511,7,3,511
512,7,3,512
513,7,1,513
514,7,2,514
515,7,3,515
516,7,1,516
517,7,2,517
518,7,0,518
519,7,1,519
520,7,0,520
521,7,1,521
522,7,0,522
523,7,0,523
524,7,2,524
525,7,0,525
526,8,2,526
527,8,2,527
528,8,0,528
529,8,0,529
530,8,0,530
531,8,3,531
532,8,1,532
533,8,3,533
534,8,1,534
535,8,0,535
536,8,0,536
537,8,3,537
538,8,2,538
539,8,2,539
540,8,3,540
541,8,3,541
542,8,2,542
543,8,2,543
544,8,0,544
545,8,1,545
546,8,3,546
547,8,2,547
548,8,3,548
549,8,1,549
550,8,0,550
551,8,3,551
552,8,0,552
553,8,2,553
554,8,1,554
555,8,1,555
556,8,3,556
557,8,3,557
558,8,1,558
559,8,1,559
560,8,0,560
561,8,1,561
562,8,3,562
563,8,1,563
564,8,1,564
565,8,1,565
566,8,3,566
567,8,3,567
568,8,1,568
569,8,0,569
570,8,2,570
571,8,1,571
572,8,0,572
573,8,0,573
574,8,0,574
575,8,1,575
576,8,2,576
577,8,3,577
578,8,0,578
579,8,2,579
580,8,0,580
581,8,0,581
582,8,2,582
583,8,0,583
584,8,3,584
585,8,3,585
586,8,0,586
587,8,2,587
588,8,1,588
589,8,2,589
590,8,2,590
591,8,1,591
592,8,0,592
593,8,2,593
594,8,1,594
595,8,3,595
596,8,1,596
597,8,0,597
598,8,1,598
599,8,2,599
600,8,1,600
601,9,1,601
602,9,3,602
603,9,3,603
604,9,3,604
605,9,1,605
606,9,2,606
607,9,0,607
608,9,3,608
609,9,0,609
610,9,2,610
611,9,2,611
612,9,1,612
613,9,0,613
614,9,1,614
615,9,2,615
616,9,1,616
617,9,2,617
618,9,3,618
619,9,3,619
620,9,0,620
621,9,0,621
622,9,2,622
623,9,1,623
624,9,1,624
625,9,0,625
626,9,3,626
627,9,2,627
628,9,1,628
629,9,0,629
630,9,1,630
631,9,3,631
632,9,3,632
633,9,0,633
634,9,2,634
635,9,0,635
636,9,0,636
637,9,0,637
638,9,3,638
639,9,0,639
640,9,2,640
641,9,3,641
642,9,2,642
643,9,3,643
644,9,3,644
645,9,3,645
646,9,1,646
647,9,3,647
648,9,2,648
649,9,0,649
650,9,3,650
651,9,0,651
652,9,3,652
653,9,1,653
654,9,2,654
655,9,2,655
656,9,1,656
657,9,2,657
658,9,2,658
659,9,0,659
660,9,2,660
661,9,3,661
662,9,3,662
663,9,0,663
664,9,2,664
665,9,1,665
666,9,1,666
667,9,3,667
668,9,2,668
669,9,2,669
670,9,0,670
671,9,0,671
672,9,1,672
673,9,1,673
674,9,3,674
675,9,1,675
676,10,1,676
677,10,0,677
678,10,3,678
679,10,1,679
680,10,2,680
681,10,1,681
682,10,1,682
683,10,2,683
684,10,0,684
685,10,1,685
686,10,0,686
687,10,1,687
688,10,1,688
689,10,0,689
690,10,1,690
691,10,2,691
692,10,2,692
693,10,2,693
694,10,1,694
695,10,0,695
696,10,2,696
697,10,2,697
698,10,0,698
699,10,0,699
700,10,2,700
701,10,2,701
702,10,3,702
703,10,0,703
704,10,2,704
705,10,3,705
706,10,2,706
707,10,0,707
708,10,1,708
709,10,0,709
710,10,1,710
711,10,1,711
712,10,3,712
713,10,3,713
714,10,1,714
715,10,1,715
716,10,0,716
717,10,1,717
718,10,1,718
719,10,1,719
720,10,0,720
721,10,2,721
722,10,2,722
723,10,3,723
724,10,3,724
725,10,3,725
726,10,3,726
727,10,0,727
728,10,1,728
729,10,0,729
730,10,1,730
731,10,1,731
732,10,3,732
733,10,0,733
734,10,3,734
735,10,2,735
736,10,1,736
737,10,1,737
738,10,0,738
739,10,2,739
740,10,0,740
741,10,3,741
742,10,0,742
743,10,1,743
744,10,2,744
745,10,3,745
746,10,3,746
747,10,3,747
748,10,3,748
749,10,3,749
750,10,3,750
751,11,2,751
752,11,2,752
753,11,0,753
754,11,3,754
755,11,1,755
756,11,1,756
757,11,1,757
758,11,0,758
759,11,1,759
760,11,1,760
761,11,1,761
762,11,2,762
763,11,3,763
764,11,3,764
765,11,0,765
766,11,2,766
767,11,1,767
768,11,1,768
769,11,1,769
770,11,2,770
771,11,1,771
772,11,2,772
773,11,3,773
774,11,0,774
775,11,3,775
776,11,3,776
777,11,1,777
778,11,3,778
779,11,2,779
780,11,3,780
781,11,0,781
782,11,3,782
783,11,2,783
784,11,3,784
785,11,3,785
786,11,0,786
787,11,3,787
788,11,0,788
789,11,0,789
790,11,2,790
791,11,3,791
792,11,2,792
793,11,0,793
794,11,0,794
795,11,0,795
796,11,1,796
797,11,2,797
798,11,2,798
799,11,3,799
800,11,1,800
801,11,1,801
802,11,1,802
803,11,2,803
804,11,0,804
805,11,0,805
806,11,3,806
807,11,2,807
808,11,0,808
809,11,2,809
810,11,1,810
811,11,1,811
812,11,1,812
813,11,1,813
814,11,3,814
815,11,1,815
816,11,3,816
817,11,2,817
818,11,3,818
819,11,3,819
820,11,3,820
821,11,2,821
822,11,3,822
823,11,2,823
824,11,1,824
825,11,2,825
826,12,0,826
827,12,1,827
828,12,1,828
829,12,3,829
830,12,0,830
831,12,1,831
832,12,0,832
833,12,1,833
834,12,2,834
835,12,2,835
836,12,1,836
837,12,2,837
838,12,3,838
839,12,3,839
840,12,2,840
841,12,1,841
842,12,2,842
843,12,1,843
844,12,2,844
845,12,0,845
846,12,3,846
847,12,3,847
848,12,2,848
849,12,3,849
850,12,2,850
851,12,1,851
852,12,0,852
853,12,2,853
854,12,3,854
855,12,2,855
856,12,2,856
857,12,3,857
858,12,2,858
859,12,1,859
860,12,0,860
861,12,0,861
862,12,0,862
863,12,1,863
864,12,0,864
865,12,1,865
866,12,2,866
867,12,1,867
868,12,0,868
869,12,1,869
870,12,1,870
871,12,1,871
872,12,3,872
873,12,2,873
874,12,0,874
875,12,0,875
876,12,3,876
877,12,3,877
878,12,2,878
879,12,2,879
880,12,3,880
881,12,1,881
882,12,2,882
883,12,3,883
884,12,1,884
885,12,2,885
886,12,3,886
887,12,2,887
888,12,2,888
889,12,0,889
890,12,1,890
891,12,1,891
892,12,1,892
893,12,3,893
894,12,1,894
895,12,0,895
896,12,1,896
897,12,2,897
898,12,0,898
899,12,1,899
900,12,0,900
901,13,1,901
902,13,2,902
903,13,3,903
904,13,0,904
905,13,2,905
906,13,2,906
907,13,2,907
908,13,0,908
909,13,3,909
910,13,0,910
911,13,3,911
912,13,1,912
913,13,1,913
914,13,0,914
915,13,1,915
916,13,1,916
917,13,0,917
918,13,0,918
919,13,1,919
920,13,1,920
921,13,0,921
922,13,1,922
923,13,1,923
924,13,1,924
925,13,2,925
926,13,3,926
927,13,3,927
928,13,2,928
929,13,3,929
930,13,0,930
931,13,1,931
932,13,2,932
933,13,2,933
934,13,2,934
935,13,2,935
936,13,2,936
937,13,3,937
938,13,3,938
939,13,0,939
940,13,1,940
941,13,1,941
942,13,3,942
943,13,3,943
944,13,2,944
945,13,1,945
946,13,0,946
947,13,0,947
948,13,1,948
949,13,3,949
950,13,3,950
951,13,1,951
952,13,0,952
953,13,2,953
954,13,3,954
955,13,3,955
956,13,3,956
957,13,1,957
958,13,1,958
959,13,3,959
960,13,2,960
961,13,2,961
962,13,1,962
963,13,3,963
964,13,3,964
965,13,1,965
966,13,3,966
967,13,2,967
968,13,2,968
969,13,2,969
970,13,2,970
971,13,1,971
972,13,3,972
973,13,1,973
974,13,0,974
975,13,1,975
976,14,3,976
977,14,1,977
978,14,3,978
979,14,0,979
980,14,1,980
981,14,2,981
982,14,1,982
983,14,2,983
984,14,0,984
985,14,3,985
986,14,2,986
987,14,2,987
988,14,1,988
989,14,0,989
990,14,3,990
991,14,2,991
992,14,1,992
993,14,0,993
994,14,0,994
995,14,0,995
996,14,0,996
997,14,2,997
998,14,3,998
999,14,2,999
1000,14,2,1000
1001,14,1,1001
1002,14,1,1002
1003,14,3,1003
1004,14,3,1004
1005,14,2,1005
1006,14,3,1006
1007,14,3,1007
1008,14,0,1008
1009,14,2,1009
1010,14,0,1010
1011,14,3,1011
1012,14,3,1012
1013,14,0,1013
1014,14,0,1014
1015,14,1,1015
1016,14,3,1016
1017,14,2,1017
1018,14,2,1018
1019,14,1,1019
1020,14,3,1020
1021,14,0,1021
1022,14,0,1022
1023,14,0,1023
1024,14,3,1024
1025,14,3,1025
1026,14,3,1026
1027,14,2,1027
1028,14,2,1028
1029,14,3,1029
1030,14,3,1030
1031,14,0,1031
1032,14,1,1032
1033,14,2,1033
1034,14,1,1034
1035,14,1,1035
1036,14,1,1036
1037,14,1,1037
1038,14,0,1038
1039,14,2,1039
1040,14,0,1040
1041,14,2,1041
1042,14,3,1042
1043,14,1,1043
1044,14,1,1044
1045,14,3,1045
1046,14,2,1046
1047,14,0,1047
1048,14,1,1048
1049,14,3,1049
1050,14,2,1050
1051,15,1,1051
1052,15,2,1052
1053,15,0,1053
1054,15,3,1054
1055,15,0,1055
1056,15,0,1056
1057,15,0,1057
1058,15,2,1058
1059,15,2,1059
1060,15,1,1060
1061,15,0,1061
1062,15,0,1062
1063,15,1,1063
1064,15,1,1064
1065,15,0,1065
1066,15,3,1066
1067,15,3,1067
1068,15,3,1068
1069,15,0,1069
1070,15,0,1070
1071,15,3,1071
1072,15,1,1072
1073,15,1,1073
1074,15,2,1074
1075,15,1,1075
1076,15,0,1076
1077,15,3,1077
1078,15,2,1078
1079,15,1,1079
1080,15,1,1080
1081,15,0,1081
1082,15,3,1082
1083,15,3,1083
1084,15,0,1084
1085,15,0,1085
1086,15,3,1086
1087,15,3,1087
1088,15,2,1088
1089,15,0,1089
1090,15,1,1090
1091,15,2,1091
1092,15,2,1092
1093,15,3,1093
1094,15,3,1094
1095,15,2,1095
1096,15,0,1096
1097,15,2,1097
1098,15,0,1098
1099,15,0,1099
1100,15,0,1100
1101,15,2,1101
1102,15,0,1102
1103,15,0,1103
1104,15,0,1104
1105,15,1,1105
1106,15,3,1106
1107,15,1,1107
1108,15,3,1108
1109,15,1,1109
1110,15,1,1110
1111,15,0,1111
1112,15,3,1112
1113,15,2,1113
1114,15,1,1114
1115,15,3,1115
1116,15,1,1116
1117,15,0,1117
1118,15,0,1118
1119,15,1,1119
1120,15,2,1120
1121,15,1,1121
1122,15,2,1122
1123,15,0,1123
1124,15,0,1124
1125,15,1,1125
1126,16,2,1126
1127,16,3,1127
1128,16,3,1128
1129,16,2,1129
1130,16,1,1130
1131,16,3,1131
1132,16,0,1132
1133,16,3,1133
1134,16,0,1134
1135,16,1,1135
1136,16,2,1136
1137,16,3,1137
1138,16,0,1138
1139,16,3,1139
1140,16,2,1140
1141,16,0,1141
1142,16,0,1142
1143,16,2,1143
1144,16,0,1144
1145,16,0,1145
1146,16,1,1146
1147,16,1,1147
1148,16,3,1148
1149,16,1,1149
1150,16,2,1150
1151,16,1,1151
1152,16,0,1152
1153,16,0,1153
1154,16,1,1154
1155,16,2,1155
1156,16,3,1156
1157,16,2,1157
1158,16,3,1158
1159,16,3,1159
1160,16,2,1160
1161,16,2,1161
1162,16,2,1162
1163,16,3,1163
1164,16,3,1164
1165,16,0,1165
1166,16,2,1166
1167,16,1,1167
1168,16,0,1168
1169,16,3,1169
1170,16,1,1170
1171,16,2,1171
1172,16,0,1172
1173,16,3,1173
1174,16,3,1174
1175,16,0,1175
1176,16,0,1176
1177,16,0,1177
1178,16,0,1178
1179,16,3,1179
1180,16,2,1180
1181,16,1,1181
1182,16,2,1182
1183,16,0,1183
1184,16,0,1184
1185,16,2,1185
1186,16,0,1186
1187,16,2,1187
1188,16,3,1188
1189,16,3,1189
1190,16,1,1190
1191,16,1,1191
1192,16,3,1192
1193,16,0,1193
1194,16,3,1194
1195,16,3,1195
1196,16,0,1196
1197,16,0,1197
1198,16,1,1198
1199,16,1,1199
1200,16,3,1200
1201,17,1,1201
1202,17,0,1202
1203,17,0,1203
1204,17,3,1204
1205,17,2,1205
1206,17,0,1206
1207,17,3,1207
1208,17,2,1208
1209,17,3,1209
1210,17,0,1210
1211,17,0,1211
1212,17,0,1212
1213,17,0,1213
1214,17,2,1214
1215,17,3,1215
1216,17,1,1216
1217,17,2,1217
1218,17,1,1218
1219,17,0,1219
1220,17,1,1220
1221,17,3,1221
1222,17,2,1222
1223,17,1,1223
1224,17,2,1224
1225,17,1,1225
1226,17,1,1226
1227,17,2,1227
1228,17,0,1228
1229,17,3,1229
1230,17,0,1230
1231,17,0,1231
1232,17,2,1232
1233,17,2,1233
1234,17,1,1234
1235,17,2,1235
1236,17,3,1236
1237,17,3,1237
1238,17,1,1238
1239,17,1,1239
1240,17,1,1240
1241,17,3,1241
1242,17,1,1242
1243,17,0,1243
1244,17,1,1244
1245,17,3,1245
1246,17,0,1246
1247,17,3,1247
1248,17,1,1248
1249,17,2,1249
1250,17,3,1250
1251,17,1,1251
1252,17,1,1252
1253,17,2,1253
1254,17,0,1254
1255,17,1,1255
1256,17,0,1256
1257,17,0,1257
1258,17,3,1258
1259,17,0,1259
1260,17,1,1260
1261,17,0,1261
1262,17,3,1262
1263,17,3,1263
1264,17,3,1264
1265,17,0,1265
1266,17,0,1266
1267,17,3,1267
1268,17,2,1268
1269,17,0,1269
1270,17,1,1270
1271,17,0,1271
1272,17,2,1272
1273,17,3,1273
1274,17,1,1274
1275,17,3,1275
1276,18,1,1276
1277,18,0,1277
1278,18,3,1278
1279,18,2,1279
1280,18,1,1280
1281,18,3,1281
1282,18,3,1282
1283,18,3,1283
1284,18,0,1284
1285,18,3,1285
1286,18,0,1286
1287,18,2,1287
1288,18,0,1288
1289,18,2,1289
1290,18,1,1290
1291,18,1,1291
1292,18,0,1292
1293,18,3,1293
1294,18,2,1294
1295,18,0,1295
1296,18,3,1296
1297,18,1,1297
1298,18,2,1298
1299,18,1,1299
1300,18,3,1300
1301,18,3,1301
1302,18,0,1302
1303,18,3,1303
1304,18,0,1304
1305,18,3,1305
1306,18,2,1306
1307,18,3,1307
1308,18,3,1308
1309,18,1,1309
1310,18,0,1310
1311,18,1,1311
1312,18,1,1312
1313,18,1,1313
1314,18,0,1314
1315,18,0,1315
1316,18,2,1316
1317,18,2,1317
1318,18,1,1318
1319,18,1,1319
1320,18,2,1320
1321,18,3,1321
1322,18,3,1322
1323,18,1,1323
1324,18,1,1324
1325,18,2,1325
1326,18,1,1326
1327,18,2,1327
1328,18,3,1328
1329,18,0,1329
1330,18,1,1330
1331,18,2,1331
1332,18,3,1332
1333,18,2,1333
1334,18,0,1334
1335,18,0,1335
1336,18,0,1336
1337,18,3,1337
1338,18,3,1338
1339,18,2,1339
1340,18,3,1340
1341,18,0,1341
1342,18,1,1342
1343,18,2,1343
1344,18,3,1344
1345,18,2,1345
1346,18,0,1346
1347,18,0,1347
1348,18,2,1348
1349,18,0,1349
1350,18,0,1350
1351,19,3,1351
1352,19,1,1352
1353,19,0,1353
1354,19,0,1354
1355,19,1,1355
1356,19,0,1356
1357,19,0,1357
1358,19,0,1358
1359,19,2,1359
1360,19,3,1360
1361,19,0,1361
1362,19,0,1362
1363,19,2,1363
1364,19,0,1364
1365,19,0,1365
1366,19,1,1366
1367,19,0,1367
1368,19,1,1368
1369,19,1,1369
1370,19,1,1370
1371,19,3,1371
1372,19,2,1372
1373,19,0,1373
1374,19,1,1374
1375,19,1,1375
1376,19,0,1376
1377,19,1,1377
1378,19,0,1378
1379,19,3,1379
1380,19,1,1380
1381,19,0,1381
1382,19,2,1382
1383,19,1,1383
1384,19,1,1384
1385,19,1,1385
1386,19,1,1386
1387,19,2,1387
1388,19,2,1388
1389,19,1,1389
1390,19,0,1390
1391,19,1,1391
1392,19,3,1392
1393,19,2,1393
1394,19,2,1394
1395,19,3,1395
1396,19,3,1396
1397,19,2,1397
1398,19,3,1398
1399,19,1,1399
1400,19,2,1400
1401,19,1,1401
1402,19,2,1402
1403,19,2,1403
1404,19,0,1404
1405,19,3,1405
1406,19,3,1406
1407,19,0,1407
1408,19,0,1408
1409,19,0,1409
1410,19,3,1410
1411,19,0,1411
1412,19,0,1412
1413,19,1,1413
1414,19,1,1414
1415,19,0,1415
1416,19,3,1416
1417,19,2,1417
1418,19,0,1418
1419,19,3,1419
1420,19,2,1420
1421,19,2,1421
1422,19,2,1422
1423,19,1,1423
1424,19,0,1424
1425,19,1,1425
1426,20,3,1426
1427,20,2,1427
1428,20,2,1428
1429,20,2,1429
1430,20,3,1430
1431,20,1,1431
1432,20,0,1432
1433,20,3,1433
1434,20,3,1434
1435,20,2,1435
1436,20,3,1436
1437,20,0,1437
1438,20,1,1438
1439,20,0,1439
1440,20,3,1440
1441,20,3,1441
1442,20,3,1442
1443,20,1,1443
1444,20,2,1444
1445,20,0,1445
1446,20,2,1446
1447,20,0,1447
1448,20,1,1448
1449,20,1,1449
1450,20,2,1450
1451,20,0,1451
1452,20,0,1452
1453,20,1,1453
1454,20,1,1454
1455,20,0,1455
1456,20,1,1456
1457,20,3,1457
1458,20,1,1458
1459,20,0,1459
1460,20,3,1460
1461,20,3,1461
1462,20,1,1462
1463,20,3,1463
1464,20,1,1464
1465,20,3,1465
1466,20,3,1466
1467,20,0,1467
1468,20,1,1468
1469,20,0,1469
1470,20,2,1470
1471,20,1,1471
1472,20,0,1472
1473,20,0,1473
1474,20,0,1474
1475,20,3,1475
1476,20,3,1476
1477,20,2,1477
1478,20,3,1478
1479,20,3,1479
1480,20,3,1480
1481,20,1,1481
1482,20,2,1482
1483,20,3,1483
1484,20,1,1484
1485,20,3,1485
1486,20,0,1486
1487,20,0,1487
1488,20,3,1488
1489,20,3,1489
1490,20,1,1490
1491,20,2,1491
1492,20,2,1492
1493,20,0,1493
1494,20,1,1494
1495,20,1,1495
1496,20,1,1496
1497,20,1,1497
1498,20,0,1498
1499,20,0,1499
1500,20,0,1500
1501,21,2,1501
1502,21,0,1502
1503,21,0,1503
1504,21,0,1504
1505,21,3,1505
1506,21,1,1506
1507,21,2,1507
1508,21,1,1508
1509,21,0,1509
1510,21,0,1510
1511,21,2,1511
1512,21,1,1512
1513,21,1,1513
1514,21,1,1514
1515,21,0,1515
1516,21,2,1516
1517,21,1,1517
1518,21,3,1518
1519,21,2,1519
1520,21,0,1520
1521,21,1,1521
1522,21,3,1522
1523,21,2,1523
1524,21,2,1524
1525,21,3,1525
1526,21,2,1526
1527,21,0,1527
1528,21,0,1528
1529,21,2,1529
1530,21,2,1530
1531,21,1,1531
1532,21,0,1532
1533,21,0,1533
1534,21,0,1534
1535,21,0,1535
1536,21,2,1536
1537,21,1,1537
1538,21,3,1538
1539,21,2,1539
1540,21,2,1540
1541,21,3,1541
1542,21,0,1542
1543,21,2,1543
1544,21,0,1544
1545,21,3,1545
1546,21,3,1546
1547,21,2,1547
1548,21,1,1548
1549,21,0,1549
1550,21,0,1550
1551,21,0,1551
1552,21,2,1552
1553,21,3,1553
1554,21,2,1554
1555,21,2,1555
1556,21,2,1556
1557,21,1,1557
1558,21,2,1558
1559,21,0,1559
1560,21,1,1560
1561,21,2,1561
1562,21,1,1562
1563,21,3,1563
1564,21,3,1564
1565,21,1,1565
1566,21,1,1566
1567,21,2,1567
1568,21,3,1568
1569,21,3,1569
1570,21,3,1570
1571,21,1,1571
1572,21,2,1572
1573,21,2,1573
1574,21,0,1574
1575,21,2,1575
1576,22,2,1576
1577,22,1,1577
1578,22,3,1578
1579,22,2,1579
1580,22,0,1580
1581,22,1,1581
1582,22,1,1582
1583,22,0,1583
1584,22,2,1584
1585,22,0,1585
1586,22,2,1586
1587,22,2,1587
1588,22,1,1588
1589,22,2,1589
1590,22,0,1590
1591,22,1,1591
1592,22,0,1592
1593,22,0,1593
1594,22,1,1594
1595,22,1,1595
1596,22,3,1596
1597,22,1,1597
1598,22,3,1598
1599,22,0,1599
